-9.99999	-0.0104487	-3.14055
-9.99998	-0.0179076	-3.1398
-9.99996	-0.0273285	-3.13886
-9.99993	-0.0387113	-3.13772
-9.99986	-0.0520561	-3.13639
-9.99977	-0.0673627	-3.13486
-9.99964	-0.084631	-3.13313
-9.99946	-0.103861	-3.13121
-9.99922	-0.125052	-3.12909
-9.9989	-0.148204	-3.12677
-9.9985	-0.173317	-3.12426
-9.99799	-0.200391	-3.12155
-9.99737	-0.229423	-3.11865
-9.99661	-0.260415	-3.11555
-9.9957	-0.293365	-3.11225
-9.99461	-0.328272	-3.10876
-9.99333	-0.365134	-3.10507
-9.99184	-0.40395	-3.10119
-9.99011	-0.444719	-3.09711
-9.98811	-0.487438	-3.09283
-9.98583	-0.532105	-3.08836
-9.98324	-0.578718	-3.08369
-9.98031	-0.627272	-3.07882
-9.97701	-0.677766	-3.07376
-9.97331	-0.730194	-3.06851
-9.96918	-0.784553	-3.06306
-9.96459	-0.840838	-3.05741
-9.9595	-0.899043	-3.05157
-9.95389	-0.959163	-3.04553
-9.94772	-1.02119	-3.0393
-9.94095	-1.08512	-3.03287
-9.93355	-1.15094	-3.02624
-9.92547	-1.21864	-3.01942
-9.91668	-1.28822	-3.01241
-9.90713	-1.35966	-3.0052
-9.8968	-1.43296	-2.9978
-9.88563	-1.5081	-2.99021
-9.87358	-1.58506	-2.98241
-9.86061	-1.66384	-2.97443
-9.84667	-1.74442	-2.96625
-9.83173	-1.82678	-2.95788
-9.81572	-1.91091	-2.94932
-9.79862	-1.99678	-2.94056
-9.78036	-2.08438	-2.93161
-9.7609	-2.17369	-2.92247
-9.74019	-2.26468	-2.91314
-9.71818	-2.35733	-2.90362
-9.69482	-2.45162	-2.89391
-9.67007	-2.54751	-2.884
-9.64386	-2.64498	-2.87391
-9.61615	-2.74401	-2.86363
-9.58689	-2.84455	-2.85315
-9.55603	-2.94658	-2.8425
-9.52351	-3.05006	-2.83165
-9.48927	-3.15495	-2.82061
-9.45328	-3.26122	-2.80939
-9.41547	-3.36882	-2.79799
-9.37579	-3.47772	-2.7864
-9.33419	-3.58787	-2.77462
-9.29063	-3.69922	-2.76267
-9.24504	-3.81173	-2.75053
-9.19737	-3.92535	-2.73821
-9.14758	-4.04002	-2.72571
-9.09562	-4.15569	-2.71302
-9.04143	-4.27231	-2.70017
-8.98496	-4.38981	-2.68713
-8.92618	-4.50814	-2.67392
-8.86502	-4.62724	-2.66053
-8.80146	-4.74704	-2.64697
-8.73543	-4.86747	-2.63323
-8.6669	-4.98848	-2.61932
-8.59582	-5.10997	-2.60525
-8.52216	-5.2319	-2.591
-8.44588	-5.35417	-2.57659
-8.36693	-5.47672	-2.56201
-8.28529	-5.59947	-2.54727
-8.20091	-5.72233	-2.53237
-8.11378	-5.84522	-2.5173
-8.02385	-5.96807	-2.50208
-7.9311	-6.09078	-2.48669
-7.83551	-6.21327	-2.47116
-7.73706	-6.33545	-2.45547
-7.63572	-6.45723	-2.43962
-7.53147	-6.57852	-2.42363
-7.42432	-6.69922	-2.40749
-7.31423	-6.81924	-2.3912
-7.20121	-6.93849	-2.37477
-7.08525	-7.05686	-2.3582
-6.96634	-7.17427	-2.34149
-6.84449	-7.2906	-2.32464
-6.71971	-7.40578	-2.30766
-6.592	-7.51968	-2.29055
-6.46137	-7.63222	-2.27331
-6.32783	-7.74329	-2.25594
-6.19142	-7.85279	-2.23845
-6.05214	-7.96063	-2.22083
-5.91002	-8.0667	-2.2031
-5.7651	-8.1709	-2.18525
-5.61741	-8.27313	-2.16729
-5.46698	-8.3733	-2.14921
-5.31386	-8.4713	-2.13103
-5.15809	-8.56704	-2.11275
-4.99972	-8.66042	-2.09436
-4.8388	-8.75134	-2.07588
-4.67539	-8.83973	-2.0573
-4.50954	-8.92547	-2.03863
-4.34133	-9.00849	-2.01987
-4.17081	-9.08869	-2.00103
-3.99806	-9.166	-1.9821
-3.82316	-9.24032	-1.9631
-3.64618	-9.31157	-1.94402
-3.46719	-9.37969	-1.92487
-3.2863	-9.44459	-1.90565
-3.10358	-9.5062	-1.88637
-2.91912	-9.56445	-1.86702
-2.73302	-9.61928	-1.84762
-2.54537	-9.67063	-1.82817
-2.35627	-9.71844	-1.80866
-2.16583	-9.76264	-1.78911
-1.97414	-9.8032	-1.76952
-1.78131	-9.84007	-1.74988
-1.58745	-9.8732	-1.73022
-1.39267	-9.90255	-1.71052
-1.19707	-9.92809	-1.69079
-1.00078	-9.9498	-1.67104
-0.803897	-9.96764	-1.65127
-0.606546	-9.98159	-1.63149
-0.408838	-9.99164	-1.61169
-0.21089	-9.99778	-1.59189
-0.0128173	-9.99999	-1.57208
0.185263	-9.99828	-1.55227
0.383233	-9.99265	-1.53246
0.580979	-9.98311	-1.51267
0.778383	-9.96966	-1.49288
0.97533	-9.95232	-1.47311
1.17171	-9.93112	-1.45336
1.3674	-9.90607	-1.43363
1.56229	-9.87721	-1.41392
1.75628	-9.84457	-1.39425
1.94925	-9.80818	-1.37462
2.14109	-9.7681	-1.35502
2.3317	-9.72436	-1.33546
2.52098	-9.67702	-1.31595
2.70882	-9.62613	-1.29649
2.89513	-9.57174	-1.27708
3.0798	-9.51393	-1.25773
3.26276	-9.45275	-1.23844
3.44389	-9.38827	-1.21921
3.62313	-9.32057	-1.20005
3.80037	-9.24971	-1.18096
3.97555	-9.17578	-1.16195
4.14858	-9.09886	-1.14301
4.31939	-9.01903	-1.12415
4.4879	-8.93637	-1.10538
4.65406	-8.85097	-1.0867
4.81779	-8.76293	-1.06811
4.97904	-8.67232	-1.04962
5.13774	-8.57925	-1.03122
5.29385	-8.48382	-1.01292
5.44732	-8.3861	-0.994727
5.5981	-8.28621	-0.97664
5.74615	-8.18424	-0.958663
5.89143	-8.08029	-0.940799
6.03391	-7.97446	-0.92305
6.17355	-7.86684	-0.90542
6.31034	-7.75755	-0.887911
6.44425	-7.64668	-0.870525
6.57526	-7.53432	-0.853266
6.70335	-7.42059	-0.836137
6.82851	-7.30558	-0.819138
6.95074	-7.18938	-0.802274
7.07002	-7.07211	-0.785546
7.18637	-6.95386	-0.768956
7.29977	-6.83472	-0.752508
7.41023	-6.71479	-0.736203
7.51777	-6.59417	-0.720043
7.62239	-6.47296	-0.704031
7.72411	-6.35124	-0.688168
7.82293	-6.2291	-0.672457
7.91889	-6.10665	-0.6569
8.01201	-5.98396	-0.641498
8.1023	-5.86113	-0.626252
8.18979	-5.73823	-0.611166
8.27452	-5.61536	-0.596241
8.35652	-5.4926	-0.581478
8.43581	-5.37002	-0.566879
8.51244	-5.2477	-0.552445
8.58644	-5.12573	-0.538179
8.65784	-5.00417	-0.52408
8.7267	-4.8831	-0.510152
8.79305	-4.76259	-0.496395
8.85694	-4.6427	-0.482811
8.9184	-4.52351	-0.4694
8.97749	-4.40508	-0.456164
9.03425	-4.28746	-0.443105
9.08873	-4.17073	-0.430222
9.14098	-4.05493	-0.417518
9.19105	-3.94013	-0.404993
9.23899	-3.82637	-0.392649
9.28484	-3.71372	-0.380486
9.32867	-3.60221	-0.368505
9.37052	-3.49191	-0.356707
9.41044	-3.38284	-0.345093
