1.86093,-9.82532,-1.38361
1.60717,-9.87001,-1.40938
1.35203,-9.90818,-1.43518
1.09573,-9.93979,-1.461
0.838484,-9.96479,-1.48685
0.580513,-9.98314,-1.51271
0.32204,-9.99481,-1.53859
0.0632884,-9.9998,-1.56447
-0.195518,-9.99809,-1.59035
-0.454155,-9.98968,-1.61623
-0.712399,-9.97459,-1.6421
-0.970028,-9.95284,-1.66795
-1.22682,-9.92446,-1.69379
-1.48255,-9.88949,-1.7196
-1.73701,-9.84798,-1.74538
-1.98998,-9.8,-1.77113
-2.24126,-9.7456,-1.79684
-2.49062,-9.68488,-1.82251
-2.73787,-9.6179,-1.84812
-2.98282,-9.54478,-1.87369
-3.22526,-9.46561,-1.89919
-3.46501,-9.3805,-1.92463
-3.70188,-9.28957,-1.95001
-3.93571,-9.19294,-1.97531
-4.16631,-9.09076,-2.00053
-4.39353,-8.98314,-2.02567
-4.61721,-8.87025,-2.05073
-4.83719,-8.75223,-2.0757
-5.05335,-8.62924,-2.10057
-5.26553,-8.50142,-2.12534
-5.47362,-8.36896,-2.15
-5.67749,-8.23202,-2.17457
-5.87704,-8.09076,-2.19901
-6.07216,-7.94537,-2.22335
-6.26275,-7.79602,-2.24756
-6.44874,-7.64289,-2.27165
-6.63003,-7.48617,-2.29562
-6.80656,-7.32603,-2.31945
-6.97827,-7.16266,-2.34316
-7.14511,-6.99625,-2.36672
-7.30701,-6.82697,-2.39015
-7.46396,-6.65502,-2.41343
-7.61591,-6.48058,-2.43656
-7.76284,-6.30383,-2.45955
-7.90474,-6.12495,-2.48238
-8.0416,-5.94413,-2.50506
-8.17341,-5.76154,-2.52758
-8.30018,-5.57736,-2.54994
-8.42193,-5.39177,-2.57213
-8.53866,-5.20492,-2.59417
-8.65041,-5.01701,-2.61603
-8.75721,-4.82817,-2.63772
-8.85909,-4.63859,-2.65925
-8.95609,-4.44842,-2.68059
-9.04826,-4.25781,-2.70177
-9.13566,-4.06691,-2.72276
-9.21833,-3.87588,-2.74358
-9.29634,-3.68484,-2.76421
-9.36976,-3.49395,-2.78467
-9.43865,-3.30332,-2.80494
-9.50308,-3.11311,-2.82502
-9.56314,-2.92341,-2.84492
-9.6189,-2.73437,-2.86463
-9.67044,-2.54609,-2.88415
-9.71785,-2.35868,-2.90348
-9.76121,-2.17225,-2.92262
-9.80062,-1.98691,-2.94157
-9.83616,-1.80274,-2.96033
-9.86793,-1.61984,-2.97889
-9.89602,-1.4383,-2.99726
-9.92053,-1.2582,-3.01544
-9.94155,-1.07962,-3.03342
-9.95918,-0.902634,-3.05121
-9.97352,-0.727311,-3.0688
-9.98466,-0.553716,-3.08619
-9.9927,-0.381911,-3.10339
-9.99775,-0.211953,-3.1204
-9.9999,-0.0438962,-3.1372
-9.99925,0.122212,-3.15381
-9.9959,0.286325,-3.17023
-9.98994,0.448402,-3.18645
-9.98148,0.608404,-3.20247
-9.9706,0.766298,-3.2183
-9.9574,0.922051,-3.23393
-9.94198,1.07564,-3.24936
-9.92443,1.22703,-3.26461
-9.90485,1.37621,-3.27965
-9.88332,1.52316,-3.2945
-9.85993,1.66786,-3.30916
-9.83478,1.8103,-3.32363
-9.80794,1.95047,-3.3379
-9.77951,2.08836,-3.35198
-9.74956,2.22396,-3.36586
-9.71819,2.35728,-3.37956
-9.68547,2.48831,-3.39307
-9.65148,2.61705,-3.40638
-9.6163,2.7435,-3.41951
-9.58,2.86768,-3.43244
-9.54266,2.98958,-3.44519
-9.50436,3.10922,-3.45776
-9.46515,3.2266,-3.47013
-9.42512,3.34173,-3.48232
-9.38432,3.45464,-3.49433
-9.34283,3.56532,-3.50615
-9.30071,3.67381,-3.51778
-9.25801,3.7801,-3.52924
-9.21481,3.88423,-3.54051
-9.17116,3.9862,-3.5516
-9.12711,4.08605,-3.56252
-9.08273,4.18378,-3.57325
-9.03807,4.27941,-3.58381
-8.99317,4.37298,-3.59418
-8.94809,4.46449,-3.60439
-8.90288,4.55398,-3.61441
-8.85758,4.64146,-3.62426
-8.81225,4.72697,-3.63394
-8.76693,4.81051,-3.64345
-8.72165,4.89212,-3.65278
-8.67647,4.97181,-3.66194
-8.63141,5.04962,-3.67093
-8.58653,5.12557,-3.67975
-8.54185,5.19968,-3.68841
-8.49742,5.27198,-3.69689
-8.45327,5.34249,-3.70521
-8.40943,5.41123,-3.71337
-8.36594,5.47824,-3.72135
-8.32282,5.54353,-3.72918
-8.28011,5.60712,-3.73684
-8.23783,5.66905,-3.74434
-8.19602,5.72934,-3.75167
-8.15469,5.78801,-3.75885
-8.11388,5.84508,-3.76587
-8.07361,5.90058,-3.77272
-8.03391,5.95452,-3.77942
-7.99479,6.00694,-3.78596
-7.95628,6.05786,-3.79235
-7.9184,6.10729,-3.79857
-7.88116,6.15526,-3.80465
-7.8446,6.20179,-3.81056
-7.80872,6.24691,-3.81633
-7.77355,6.29062,-3.82194
-7.7391,6.33296,-3.8274
-7.70539,6.37393,-3.8327
-7.67242,6.41357,-3.83786
-7.64023,6.45189,-3.84286
-7.60882,6.48891,-3.84772
-7.5782,6.52464,-3.85242
-7.54839,6.5591,-3.85698
-7.5194,6.59232,-3.86139
-7.49124,6.6243,-3.86565
-7.46392,6.65506,-3.86976
